"Time","tcss600threads-854bc8697c-jd8d4","tcss600posts-684d4857dc-tdkfz","tcss600users-5cc6c5d95d-svbrh","tcss600threads-854bc8697c-8nm64","tcss600users-5cc6c5d95d-s9nk5","tcss600posts-684d4857dc-nzgfb","tcss600posts-684d4857dc-kpd66","tcss600users-5cc6c5d95d-nk8rl","tcss600threads-854bc8697c-wnx4s","tcss600posts-684d4857dc-tdkfz","tcss600posts-684d4857dc-nzgfb","tcss600posts-684d4857dc-kpd66","tcss600threads-854bc8697c-jd8d4","tcss600threads-854bc8697c-8nm64","tcss600threads-854bc8697c-wnx4s","tcss600users-5cc6c5d95d-svbrh","tcss600users-5cc6c5d95d-s9nk5","tcss600users-5cc6c5d95d-nk8rl"
2020-06-03 23:09:00,,,0.011304564673308856,,0.010326689068745912,,,0.010341924935462887,,,,,,,,0.011304564673308856,0.010326689068745912,0.010341924935462887
2020-06-03 23:09:20,,,0.010273180182116532,,0.010326689068745912,,,0.010341924935462887,,,,,,,,0.010273180182116532,0.010326689068745912,0.010341924935462887
2020-06-03 23:09:40,,,0.010273180182116532,,0.010326689068745912,,,0.010341924935462887,,,,,,,,0.010273180182116532,0.010326689068745912,0.010341924935462887
2020-06-03 23:10:00,,,0.010273180182116532,,0.009109121499436358,,,0.008127439619686814,,,,,,,,0.010273180182116532,0.009109121499436358,0.008127439619686814
2020-06-03 23:10:20,,,0.006689658150099779,,0.007611762780525386,,,0.008127439619686814,,,,,,,,0.006689658150099779,0.007611762780525386,0.008127439619686814
2020-06-03 23:10:40,,,0.0075783490383036145,,0.007611762780525386,,,0.008127439619686814,,,,,,,,0.0075783490383036145,0.007611762780525386,0.008127439619686814
2020-06-03 23:11:00,,,0.0075783490383036145,,0.0050344478999840596,,,0.0049528870856339075,,,,,,,,0.0075783490383036145,0.0050344478999840596,0.0049528870856339075
2020-06-03 23:11:20,,,0.005959825063662041,,0.0050344478999840596,,,0.0049528870856339075,,,,,,,,0.005959825063662041,0.0050344478999840596,0.0049528870856339075
2020-06-03 23:11:40,,,0.004344976616748186,,0.0050344478999840596,,,0.0049528870856339075,,,,,,,,0.004344976616748186,0.0050344478999840596,0.0049528870856339075
2020-06-03 23:12:00,,,0.004344976616748186,,0.004232540474168754,,,0.002573698642373023,,,,,,,,0.004344976616748186,0.004232540474168754,0.002573698642373023
2020-06-03 23:12:20,,,0.003740630198310834,,0.002409381695101717,,,0.002573698642373023,,,,,,,,0.003740630198310834,0.002409381695101717,0.002573698642373023
2020-06-03 23:12:40,,,0.0018997653008825356,,0.002409381695101717,,,0.002573698642373023,,,,,,,,0.0018997653008825356,0.002409381695101717,0.002573698642373023
2020-06-03 23:13:00,,,0.0018997653008825356,,0.00009993559174596662,,,0.00010284052473657485,,,,,,,,0.0018997653008825356,0.00009993559174596662,0.00010284052473657485
2020-06-03 23:13:20,,,0.00001939557647450254,,0.00009993559174596662,,,0.00010284052473657485,,,,,,,,0.00001939557647450254,0.00009993559174596662,0.00010284052473657485
2020-06-03 23:13:40,,,0.00001939557647450254,,0.00009993559174596662,,,0.00010284052473657485,,,,,,,,0.00001939557647450254,0.00009993559174596662,0.00010284052473657485
2020-06-03 23:14:00,,,0.00001939557647450254,,0.000019735305360078765,,,0.000014044194477239337,,,,,,,,0.00001939557647450254,0.000019735305360078765,0.000014044194477239337
2020-06-03 23:14:20,,,0.00002059277962012403,,0.000019735305360078765,,,0.000014044194477239337,,,,,,,,0.00002059277962012403,0.000019735305360078765,0.000014044194477239337
2020-06-03 23:14:40,,,0.00001718883781435812,,0.000019735305360078765,,,0.000014044194477239337,,,,,,,,0.00001718883781435812,0.000019735305360078765,0.000014044194477239337
2020-06-03 23:15:00,,,0.00001718883781435812,,0.000017085544585907792,,,0.000016494825664705522,,,,,,,,0.00001718883781435812,0.000017085544585907792,0.000016494825664705522
2020-06-03 23:15:20,,,0.000015535845922878037,,0.000016135605900027156,,,0.000016494825664705522,,,,,,,,0.000015535845922878037,0.000016135605900027156,0.000016494825664705522
2020-06-03 23:15:40,,,0.000015535845922878037,,0.000016135605900027156,,,0.000016494825664705522,,,,,,,,0.000015535845922878037,0.000016135605900027156,0.000016494825664705522
2020-06-03 23:16:00,,,0.000015535845922878037,,0.000017116893930661384,,,0.000014254499175755543,,,,,,,,0.000015535845922878037,0.000017116893930661384,0.000014254499175755543
2020-06-03 23:16:20,,,0.000015172691474602549,,0.000017116893930661384,,,0.000014254499175755543,,,,,,,,0.000015172691474602549,0.000017116893930661384,0.000014254499175755543
2020-06-03 23:16:40,,,0.000015172691474602549,,0.000017116893930661384,,,0.000014254499175755543,,,,,,,,0.000015172691474602549,0.000017116893930661384,0.000014254499175755543
2020-06-03 23:17:00,,,0.000015172691474602549,,0.000013493652770756734,,,0.000018282610751864602,,,,,,,,0.000015172691474602549,0.000013493652770756734,0.000018282610751864602
2020-06-03 23:17:20,,,0.000015405400526560823,,0.000015156895293835149,,,0.000018282610751864602,,,,,,,,0.000015405400526560823,0.000015156895293835149,0.000018282610751864602
2020-06-03 23:17:40,,,0.000013768266804795943,,0.000015156895293835149,,,0.000018282610751864602,,,,,,,,0.000013768266804795943,0.000015156895293835149,0.000018282610751864602
2020-06-03 23:18:00,,,0.000013768266804795943,,0.000016408162168431955,0.0009399087540594394,0.0009357939047362252,0.00001743984632401784,,,0.0009399087540594394,0.0009357939047362252,,,,0.000013768266804795943,0.000016408162168431955,0.00001743984632401784
2020-06-03 23:18:20,,0,0.00001627827371368179,,0.000016408162168431955,0.0011654163236922447,0.0011404219578565115,0.00001743984632401784,,0,0.0011654163236922447,0.0011404219578565115,,,,0.00001627827371368179,0.000016408162168431955,0.00001743984632401784
2020-06-03 23:18:40,,0,0.00001627827371368179,,0.000016408162168431955,0.00139092389332505,0.0013450500109767982,0.00001743984632401784,,0,0.00139092389332505,0.0013450500109767982,,,,0.00001627827371368179,0.000016408162168431955,0.00001743984632401784
2020-06-03 23:19:00,,0,0.00001627827371368179,,0.000014081348731352058,0.000873459278014073,0.0008486320850429341,0.000017381892960435702,,0,0.000873459278014073,0.0008486320850429341,,,,0.00001627827371368179,0.000014081348731352058,0.000017381892960435702
2020-06-03 23:19:20,0.0006193632978222327,0.00002273139458823001,0.00001425763124976033,,0.00001695738144330813,0.0009820949498713372,0.000942919145623081,0.0000186589878181595,,0.00002273139458823001,0.0009820949498713372,0.000942919145623081,0.0006193632978222327,,,0.00001425763124976033,0.00001695738144330813,0.0000186589878181595
2020-06-03 23:19:40,0.000765744026229041,0.000025866591788135534,0.000014525195964153571,,0.00001695738144330813,0.0010907306217286012,0.0010372062062032278,0.0000186589878181595,,0.000025866591788135534,0.0010907306217286012,0.0010372062062032278,0.000765744026229041,,,0.000014525195964153571,0.00001695738144330813,0.0000186589878181595
2020-06-03 23:20:00,0.0009121247546358493,0.00002900178898804106,0.000014525195964153571,,0.00001695738144330813,0.0008918518725644105,0.0011314932667833748,0.000020391535118406666,0.00002636786950630275,0.00002900178898804106,0.0008918518725644105,0.0011314932667833748,0.0009121247546358493,,0.00002636786950630275,0.000014525195964153571,0.00001695738144330813,0.000020391535118406666
2020-06-03 23:20:20,0.0006294262610840898,0.000025550995000000047,0.00001551845865702715,0.000023486514735035576,0.00001615454954990167,0.00096762343291107,0.0007554145053232737,0.000020391535118406666,0.00003099632875717652,0.000025550995000000047,0.00096762343291107,0.0007554145053232737,0.0006294262610840898,0.000023486514735035576,0.00003099632875717652,0.00001551845865702715,0.00001615454954990167,0.000020391535118406666
2020-06-03 23:20:40,0.0007078238123064397,0.000024211995842848883,0.000015518458657027146,0.00002720114847300125,0.00001615454954990167,0.0010433949932577293,0.0008187558351098501,0.000020391535118406666,0.00003562478800805029,0.000024211995842848883,0.0010433949932577293,0.0008187558351098501,0.0007078238123064397,0.00002720114847300125,0.00003562478800805029,0.000015518458657027146,0.00001615454954990167,0.000020391535118406666
2020-06-03 23:21:00,0.0007862213635287898,0.00002633941949500723,0.000015518458657027146,0.000027214634839803238,0.000014035290459430122,0.0008615157839287017,0.0007311652830953104,0.000015051436469475322,0.000025925051710260463,0.00002633941949500723,0.0008615157839287017,0.0007311652830953104,0.0007862213635287898,0.000027214634839803238,0.000025925051710260463,0.000015518458657027146,0.000014035290459430122,0.000015051436469475322
2020-06-03 23:21:20,0.0008646189147511398,0.00008742820882151453,0.000015686574549575978,0.000030586110379064234,0.000014035290459430122,0.0008615157839287017,0.0007311652830953104,0.000020340220258856352,0.00002901144087550969,0.00008742820882151453,0.0008615157839287017,0.0007311652830953104,0.0008646189147511398,0.000030586110379064234,0.00002901144087550969,0.000015686574549575978,0.000014035290459430122,0.000020340220258856352
2020-06-03 23:21:40,0.0006683853715444421,0.00008742820882151453,0.000015686574549575978,0.000033957585918325224,0.000014035290459430124,0.0008615157839287016,0.0007311652830953104,0.000020340220258856352,0.00003209783004075891,0.00008742820882151453,0.0008615157839287016,0.0007311652830953104,0.0006683853715444421,0.000033957585918325224,0.00003209783004075891,0.000015686574549575978,0.000014035290459430124,0.000020340220258856352
2020-06-03 23:22:00,0.0007201495752652965,0.00008742820882151453,0.000015686574549575975,0.00008809075697287066,0.000014035290459430124,0.0000380044735793566,0.000039292387890968385,0.00002164953131147163,0.000029626662896456315,0.00008742820882151453,0.0000380044735793566,0.000039292387890968385,0.0007201495752652965,0.00008809075697287066,0.000029626662896456315,0.000015686574549575975,0.000014035290459430124,0.00002164953131147163
2020-06-03 23:22:20,0.0006038338256986069,0.00007574093147021285,0.00001565241063678892,0.00009604051664770588,0.000014264269653900049,0.00003547825760865279,0.000039292387890968385,0.00002164953131147163,0.00003222711635758977,0.00007574093147021285,0.00003547825760865279,0.000039292387890968385,0.0006038338256986069,0.00009604051664770588,0.00003222711635758977,0.00001565241063678892,0.000014264269653900049,0.00002164953131147163
2020-06-03 23:22:40,0.0006038338256986069,0.00009219950179018466,0.00001565241063678892,0.00010399027632254109,0.000014264269653900049,0.00003547825760865279,0.000039292387890968385,0.00002164953131147163,0.000039006801917001816,0.00009219950179018466,0.00003547825760865279,0.000039292387890968385,0.0006038338256986069,0.00010399027632254109,0.000039006801917001816,0.00001565241063678892,0.000014264269653900049,0.00002164953131147163
2020-06-03 23:23:00,0.0006038338256986069,0.00009219950179018466,0.000015652410636788917,0.00009490343552937432,0.000013671131738320551,0.00002708876070653932,0.00004443727097936774,0.000016124333333335824,0.000039109457745517164,0.00009219950179018466,0.00002708876070653932,0.00004443727097936774,0.0006038338256986069,0.00009490343552937432,0.000039109457745517164,0.000015652410636788917,0.000013671131738320551,0.000016124333333335824
2020-06-03 23:23:20,0.000051294043825030106,0.0000730320266842206,0.000014265115555566075,0.00009490343552937432,0.000015431542858149693,0.000023334133484517677,0.00004443727097936774,0.00002102082622906947,0.000039109457745517164,0.0000730320266842206,0.000023334133484517677,0.00004443727097936774,0.000051294043825030106,0.00009490343552937432,0.000039109457745517164,0.000014265115555566075,0.000015431542858149693,0.00002102082622906947
2020-06-03 23:23:40,0.00004373617608618644,0.0000730320266842206,0.000014331584180752438,0.00009490343552937432,0.000015431542858149693,0.000023334133484517677,0.00004443727097936774,0.00002102082622906947,0.000039109457745517164,0.0000730320266842206,0.000023334133484517677,0.00004443727097936774,0.00004373617608618644,0.00009490343552937432,0.000039109457745517164,0.000014331584180752438,0.000015431542858149693,0.00002102082622906947
2020-06-03 23:24:00,0.00004373617608618644,0.0000730320266842206,0.000014331584180752438,0.00008417879653028008,0.00001580783916681083,0.000017895694889372586,0.000027442532135037676,0.00002166906804841629,0.00002762075032538961,0.0000730320266842206,0.000017895694889372586,0.000027442532135037676,0.00004373617608618644,0.00008417879653028008,0.00002762075032538961,0.000014331584180752438,0.00001580783916681083,0.00002166906804841629
2020-06-03 23:24:20,0.000025646819558632623,0.00008025837114037786,0.000014876009455086958,0.00008417879653028008,0.000016683152880411777,0.000017895694889372586,0.000027442532135037676,0.00002156041764190019,0.00002762075032538961,0.00008025837114037786,0.000017895694889372586,0.000027442532135037676,0.000025646819558632623,0.00008417879653028008,0.00002762075032538961,0.000014876009455086958,0.000016683152880411777,0.00002156041764190019
2020-06-03 23:24:40,0.000025646819558632623,0.00008025837114037786,0.000012989404994603736,0.00008417879653028008,0.000016683152880411777,0.000017895694889372586,0.000027442532135037676,0.00002156041764190019,0.00002762075032538961,0.00008025837114037786,0.000017895694889372586,0.000027442532135037676,0.000025646819558632623,0.00008417879653028008,0.00002762075032538961,0.000012989404994603736,0.000016683152880411777,0.00002156041764190019
2020-06-03 23:25:00,0.000025646819558632623,0.00008025837114037786,0.000012989404994603736,0.00008417879653028008,0.000016917350312234794,0.00001560015178505529,0.00002346427972652838,0.000018224447637095336,0.000029871591922601536,0.00008025837114037786,0.00001560015178505529,0.00002346427972652838,0.000025646819558632623,0.00008417879653028008,0.000029871591922601536,0.000012989404994603736,0.000016917350312234794,0.000018224447637095336
2020-06-03 23:25:20,0.000022805113949233495,0.00006645505462568,0.000012248436935487273,0.00007643684531084252,0.000020120570911341677,0.000017357952711267858,0.00002799860246315867,0.000018224447637095336,0.000029871591922601536,0.00006645505462568,0.000017357952711267858,0.00002799860246315867,0.000022805113949233495,0.00007643684531084252,0.000029871591922601536,0.000012248436935487273,0.000020120570911341677,0.000018224447637095336
2020-06-03 23:25:40,0.000022805113949233495,0.00002154298443903818,0.000012248436935487273,0.00007643684531084251,0.000020120570911341677,0.000017357952711267858,0.00002799860246315867,0.000018224447637095336,0.000029871591922601536,0.00002154298443903818,0.000017357952711267858,0.00002799860246315867,0.000022805113949233495,0.00007643684531084251,0.000029871591922601536,0.000012248436935487273,0.000020120570911341677,0.000018224447637095336
2020-06-03 23:26:00,0.000022805113949233495,0.00002154298443903818,0.000012248436935487273,0.00001600916935027899,0.00003618098548998598,0.000016410798570668607,0.0000187534161490685,0.00001789760171174989,0.000031710803371114173,0.00002154298443903818,0.000016410798570668607,0.0000187534161490685,0.000022805113949233495,0.00001600916935027899,0.000031710803371114173,0.000012248436935487273,0.00003618098548998598,0.00001789760171174989
2020-06-03 23:26:20,0.00003186223536104675,0.000013644397376113463,0.000012515958842089934,0.00001600916935027899,0.00003618098548998598,0.000018604027355623002,0.0000187534161490685,0.000018826237996381082,0.00004164752546330979,0.000013644397376113463,0.000018604027355623002,0.0000187534161490685,0.00003186223536104675,0.00001600916935027899,0.00004164752546330979,0.000012515958842089934,0.00003618098548998598,0.000018826237996381082
2020-06-03 23:26:40,0.00003149109453174476,0.00003947541186314225,0.000012515958842089934,0.000016009169350278987,0.00003618098548998598,0.000018604027355623002,0.0000187534161490685,0.000018826237996381082,0.00004164752546330979,0.00003947541186314225,0.000018604027355623002,0.0000187534161490685,0.00003149109453174476,0.000016009169350278987,0.00004164752546330979,0.000012515958842089934,0.00003618098548998598,0.000018826237996381082
2020-06-03 23:27:00,0.00003149109453174476,0.00003947541186314225,0.000012515958842089934,0.000016688042871776062,0.00003247869389989399,0.000015643336068415964,0.000042162928834021,0.0000165120848177155,0.00004289706729775262,0.00003947541186314225,0.000015643336068415964,0.000042162928834021,0.00003149109453174476,0.000016688042871776062,0.00004289706729775262,0.000012515958842089934,0.00003247869389989399,0.0000165120848177155
2020-06-03 23:27:20,0.00003469663464923649,0.00003951353216057436,0.000016750683762517828,0.000016688042871776062,0.00003363849905779343,0.00001674664420130919,0.000042162928834021,0.0000165120848177155,0.00004289706729775262,0.00003951353216057436,0.00001674664420130919,0.000042162928834021,0.00003469663464923649,0.000016688042871776062,0.00004289706729775262,0.000016750683762517828,0.00003363849905779343,0.0000165120848177155
2020-06-03 23:27:40,0.00003916181595178961,0.00003951353216057436,0.000016750683762517828,0.000016688042871776062,0.00003363849905779343,0.000016746644201309188,0.000042162928834021,0.0000165120848177155,0.00004289706729775262,0.00003951353216057436,0.000016746644201309188,0.000042162928834021,0.00003916181595178961,0.000016688042871776062,0.00004289706729775262,0.000016750683762517828,0.00003363849905779343,0.0000165120848177155
2020-06-03 23:28:00,0.00003916181595178961,0.00003951353216057436,0.000016750683762517828,0.000027174276018297436,0.000033707180833219785,0.000027054540631228813,0.000041521848293370435,0.000016408321226993487,0.00003887502132326073,0.00003951353216057436,0.000027054540631228813,0.000041521848293370435,0.00003916181595178961,0.000027174276018297436,0.00003887502132326073,0.000016750683762517828,0.000033707180833219785,0.000016408321226993487
2020-06-03 23:28:20,0.00003374543331792872,0.000046282717065272254,0.00001629054189300863,0.000027174276018297436,0.00003243802065844736,0.0000283181632653062,0.000041521848293370435,0.000014767720302634593,0.00003887502132326073,0.000046282717065272254,0.0000283181632653062,0.000041521848293370435,0.00003374543331792872,0.000027174276018297436,0.00003887502132326073,0.00001629054189300863,0.00003243802065844736,0.000014767720302634593
2020-06-03 23:28:40,0.000036751267388746664,0.00004580999400030589,0.00001603799762255579,0.000027174276018297436,0.00003243802065844736,0.0000283181632653062,0.000041521848293370435,0.000014767720302634593,0.00003887502132326073,0.00004580999400030589,0.0000283181632653062,0.000041521848293370435,0.000036751267388746664,0.000027174276018297436,0.00003887502132326073,0.00001603799762255579,0.00003243802065844736,0.000014767720302634593
2020-06-03 23:29:00,0.000036751267388746664,0.00004580999400030589,0.00001603799762255579,0.000037844926630741484,0.000030891230700291843,0.000021927799999999933,0.00004885023748711764,0.000014714011007235962,0.00004081050964323671,0.00004580999400030589,0.000021927799999999933,0.00004885023748711764,0.000036751267388746664,0.000037844926630741484,0.00004081050964323671,0.00001603799762255579,0.000030891230700291843,0.000014714011007235962
2020-06-03 23:29:20,0.00003593801331720103,0.000050007162471685496,0.00001618647223218848,0.000037844926630741484,0.000030891230700291843,0.00003515542922873027,0.00003868096010083647,0.00001683918489911962,0.00004081050964323671,0.000050007162471685496,0.00003515542922873027,0.00003868096010083647,0.00003593801331720103,0.000037844926630741484,0.00004081050964323671,0.00001618647223218848,0.000030891230700291843,0.00001683918489911962
2020-06-03 23:29:40,0.00003593801331720103,0.000050007162471685496,0.00001618647223218848,0.000037844926630741484,0.000030891230700291843,0.00003515542922873027,0.00003868096010083647,0.00001683918489911962,0.00004081050964323671,0.000050007162471685496,0.00003515542922873027,0.00003868096010083647,0.00003593801331720103,0.000037844926630741484,0.00004081050964323671,0.00001618647223218848,0.000030891230700291843,0.00001683918489911962
2020-06-03 23:30:00,0.00003593801331720103,0.0000500071624716855,0.00001618647223218848,0.000036101148382992924,0.000015760591319316064,0.000033752259046376626,0.00003996676585758674,0.000017767986188190048,0.000027500892735405007,0.0000500071624716855,0.000033752259046376626,0.00003996676585758674,0.00003593801331720103,0.000036101148382992924,0.000027500892735405007,0.00001618647223218848,0.000015760591319316064,0.000017767986188190048
2020-06-03 23:30:20,0.000029989503588892694,0.000025465186505963506,0.000013508263864649023,0.000041269651812762247,0.000015760591319316064,0.00003656609524886154,0.00004690371440692545,0.000017767986188190048,0.00003114450086893735,0.000025465186505963506,0.00003656609524886154,0.00004690371440692545,0.000029989503588892694,0.000041269651812762247,0.00003114450086893735,0.000013508263864649023,0.000015760591319316064,0.000017767986188190048
2020-06-03 23:30:40,0.000029989503588892694,0.000027013941834156872,0.000013508263864649026,0.000041269651812762247,0.000015760591319316064,0.00003656609524886154,0.00004690371440692545,0.000017767986188190048,0.00003114450086893735,0.000027013941834156872,0.00003656609524886154,0.00004690371440692545,0.000029989503588892694,0.000041269651812762247,0.00003114450086893735,0.000013508263864649026,0.000015760591319316064,0.000017767986188190048
2020-06-03 23:31:00,0.000029989503588892694,0.000027013941834156872,0.000013508263864649026,0.000047166115894296054,0.00001677007590565599,0.00004809017881430737,0.000023020300088261203,0.000019472917144828507,0.00002616302879307835,0.000027013941834156872,0.00004809017881430737,0.000023020300088261203,0.000029989503588892694,0.000047166115894296054,0.00002616302879307835,0.000013508263864649026,0.00001677007590565599,0.000019472917144828507
2020-06-03 23:31:20,0.000030140157938084387,0.000024348239988308504,0.00000999776634546945,0.00005330579299953179,0.00001677007590565599,0.000050078990591003766,0.000023020300088261203,0.000019472917144828507,0.00003172854171918324,0.000024348239988308504,0.000050078990591003766,0.000023020300088261203,0.000030140157938084387,0.00005330579299953179,0.00003172854171918324,0.00000999776634546945,0.00001677007590565599,0.000019472917144828507
2020-06-03 23:31:40,0.000030140157938084387,0.000027332665079039495,0.000011995950807396134,0.00005330579299953179,0.00001677007590565599,0.000050078990591003766,0.000023020300088261203,0.000019472917144828507,0.00003172854171918324,0.000027332665079039495,0.000050078990591003766,0.000023020300088261203,0.000030140157938084387,0.00005330579299953179,0.00003172854171918324,0.000011995950807396134,0.00001677007590565599,0.000019472917144828507
2020-06-03 23:32:00,0.000030140157938084387,0.000027332665079039495,0.000011995950807396134,0.00005270461780554603,0.00001692080267960076,0.00004607073776610287,0.00001856900732638523,0.000018882078491598342,0.00003216522218584699,0.000027332665079039495,0.00004607073776610287,0.00001856900732638523,0.000030140157938084387,0.00005270461780554603,0.00003216522218584699,0.000011995950807396134,0.00001692080267960076,0.000018882078491598342
2020-06-03 23:32:20,0.000029768525906348167,0.000023434158733461592,0.000014850010169216753,0.00004644788543739042,0.00001692080267960076,0.00004607073776610287,0.00001856900732638523,0.000018882078491598342,0.00003216522218584699,0.000023434158733461592,0.00004607073776610287,0.00001856900732638523,0.000029768525906348167,0.00004644788543739042,0.00003216522218584699,0.000014850010169216753,0.00001692080267960076,0.000018882078491598342
2020-06-03 23:32:40,0.000029768525906348167,0.000023434158733461592,0.000014850010169216753,0.00004644788543739042,0.00001692080267960076,0.00004607073776610287,0.00001856900732638523,0.000018882078491598342,0.00003216522218584699,0.000023434158733461592,0.00004607073776610287,0.00001856900732638523,0.000029768525906348167,0.00004644788543739042,0.00003216522218584699,0.000014850010169216753,0.00001692080267960076,0.000018882078491598342
2020-06-03 23:33:00,0.000029768525906348167,0.000023434158733461592,0.000014850010169216753,0.000040183041348389154,0.000015926025042882796,0.00003769969842415989,0.000018237682589481342,0.000017429531042582584,0.000026970681091434442,0.000023434158733461592,0.00003769969842415989,0.000018237682589481342,0.000029768525906348167,0.000040183041348389154,0.000026970681091434442,0.000014850010169216753,0.000015926025042882796,0.000017429531042582584
2020-06-03 23:33:20,0.000032919329139729124,0.000045610680602704185,0.000014964514107874684,0.000040183041348389154,0.00001770316260291633,0.00003769969842415989,0.00001823768258948134,0.00001839996332523175,0.000026970681091434442,0.000045610680602704185,0.00003769969842415989,0.00001823768258948134,0.000032919329139729124,0.000040183041348389154,0.000026970681091434442,0.000014964514107874684,0.00001770316260291633,0.00001839996332523175
2020-06-03 23:33:40,0.000032919329139729124,0.00004873236072767304,0.00001295355177693572,0.000040183041348389154,0.00001770316260291633,0.00003769969842415989,0.00001823768258948134,0.00001839996332523175,0.000026970681091434442,0.00004873236072767304,0.00003769969842415989,0.00001823768258948134,0.000032919329139729124,0.000040183041348389154,0.000026970681091434442,0.00001295355177693572,0.00001770316260291633,0.00001839996332523175
2020-06-03 23:34:00,0.000032919329139729124,0.00004873236072767304,0.00001295355177693572,0.00003884930981595086,0.00001440393977604313,0.00003367077960002948,0.00001710094124948269,0.00001839996332523175,0.00002224566489115417,0.00004873236072767304,0.00003367077960002948,0.00001710094124948269,0.000032919329139729124,0.00003884930981595086,0.00002224566489115417,0.00001295355177693572,0.00001440393977604313,0.00001839996332523175
2020-06-03 23:34:20,0.000027168619335219856,0.000060239498644986444,0.000014651751811118242,0.00003884930981595086,0.00001440393977604313,0.00003503527836643503,0.000011266332343870135,0.000018015934975203883,0.00002224566489115417,0.000060239498644986444,0.00003503527836643503,0.000011266332343870135,0.000027168619335219856,0.00003884930981595086,0.00002224566489115417,0.000014651751811118242,0.00001440393977604313,0.000018015934975203883
2020-06-03 23:34:40,0.000027168619335219856,0.00006736659449767851,0.000015019070982342786,0.00003884930981595086,0.00001440393977604313,0.00003503527836643503,0.000011266332343870135,0.000018015934975203883,0.00002224566489115417,0.00006736659449767851,0.00003503527836643503,0.000011266332343870135,0.000027168619335219856,0.00003884930981595086,0.00002224566489115417,0.000015019070982342786,0.00001440393977604313,0.000018015934975203883
2020-06-03 23:35:00,0.000027168619335219856,0.00006736659449767851,0.000015019070982342786,0.000051651467487122774,0.000016621583452039194,0.00002741993026640295,0.000011860398713826292,0.000017966759990345623,0.000012221786506115498,0.00006736659449767851,0.00002741993026640295,0.000011860398713826292,0.000027168619335219856,0.000051651467487122774,0.000012221786506115498,0.000015019070982342786,0.000016621583452039194,0.000017966759990345623
2020-06-03 23:35:20,0.000016649711184457922,0.00006736659449767851,0.000016167048778997043,0.000051651467487122774,0.000016621583452039194,0.00003104706875511217,0.000011860398713826292,0.00001965562558940592,0.000011386678045835843,0.00006736659449767851,0.00003104706875511217,0.000011860398713826292,0.000016649711184457922,0.000051651467487122774,0.000011386678045835843,0.000016167048778997043,0.000016621583452039194,0.00001965562558940592
2020-06-03 23:35:40,0.00005254722942913142,0.00006762919372403504,0.000014612220289552533,0.000051651467487122774,0.000016621583452039194,0.000031047068755112175,0.000011860398713826292,0.00001965562558940592,0.000011386678045835843,0.00006762919372403504,0.000031047068755112175,0.000011860398713826292,0.00005254722942913142,0.000051651467487122774,0.000011386678045835843,0.000014612220289552533,0.000016621583452039194,0.00001965562558940592
2020-06-03 23:36:00,0.00005254722942913142,0.00006762919372403504,0.000014612220289552533,0.00004966434467816687,0.00001577460962054435,0.00002699303307102016,0.000018960321772773416,0.000021528580180798584,0.000011386678045835843,0.00006762919372403504,0.00002699303307102016,0.000018960321772773416,0.00005254722942913142,0.00004966434467816687,0.000011386678045835843,0.000014612220289552533,0.00001577460962054435,0.000021528580180798584
2020-06-03 23:36:20,0.00005499826601642276,0.00007529892809327008,0.000014612220289552533,0.0000557398898968216,0.00001577460962054435,0.00004349147659439542,0.000018960321772773416,0.000021528580180798584,0.00004223300787376251,0.00007529892809327008,0.00004349147659439542,0.000018960321772773416,0.00005499826601642276,0.0000557398898968216,0.00004223300787376251,0.000014612220289552533,0.00001577460962054435,0.000021528580180798584
2020-06-03 23:36:40,0.00005499826601642276,0.00007529892809327008,0.000011040974761228942,0.0000557398898968216,0.00001577460962054435,0.00004349147659439541,0.000018960321772773416,0.000021528580180798584,0.00004223300787376251,0.00007529892809327008,0.00004349147659439541,0.000018960321772773416,0.00005499826601642276,0.0000557398898968216,0.00004223300787376251,0.000011040974761228942,0.00001577460962054435,0.000021528580180798584
2020-06-03 23:37:00,0.00005499826601642276,0.00007529892809327008,0.000011040974761228942,0.000059235779890973495,0.0000165281341783877,0.00005380391978024346,0.000022680145526632885,0.000021203549866467632,0.000047794728052434126,0.00007529892809327008,0.00005380391978024346,0.000022680145526632885,0.00005499826601642276,0.000059235779890973495,0.000047794728052434126,0.000011040974761228942,0.0000165281341783877,0.000021203549866467632
2020-06-03 23:37:20,0.00005144040036757132,0.000045149011803925605,0.000013754775000332072,0.00006505235762275583,0.0000165281341783877,0.000044830518127181285,0.00005296245139071978,0.000021203549866467632,0.000047794728052434126,0.000045149011803925605,0.000044830518127181285,0.00005296245139071978,0.00005144040036757132,0.00006505235762275583,0.000047794728052434126,0.000013754775000332072,0.0000165281341783877,0.000021203549866467632
2020-06-03 23:37:40,0.00005144040036757132,0.000045149011803925605,0.000013754775000332072,0.00006505235762275583,0.0000165281341783877,0.000044830518127181285,0.00005296245139071978,0.000021203549866467632,0.000047794728052434126,0.000045149011803925605,0.000044830518127181285,0.00005296245139071978,0.00005144040036757132,0.00006505235762275583,0.000047794728052434126,0.000013754775000332072,0.0000165281341783877,0.000021203549866467632
2020-06-03 23:38:00,0.00005144040036757132,0.000045149011803925605,0.000013754775000332072,0.00006646283625195917,0.00001698668974044185,0.00004381218641850617,0.000054266968177899924,0.00002243812202583301,0.00005770593594274791,0.000045149011803925605,0.00004381218641850617,0.000054266968177899924,0.00005144040036757132,0.00006646283625195917,0.00005770593594274791,0.000013754775000332072,0.00001698668974044185,0.00002243812202583301
